username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
geraldoalckmin,,"Embora enlutados, temos de procurar fazer o máximo para que o amor e a fé possam sobreviver neste mundo que parece naufragar em um mar de barbárie. A fé e a esperança vão aplacar a nossa dor.",108,764,536,1105954932199432195,https://twitter.com/geraldoalckmin/status/1105954932199432195,74215006,2019-03-13 22:12:58+00:00,Wed Mar 13 22:12:58 +0000 2019,,,,
geraldoalckmin,,"Neste momento em que a razão também parece ser vítima da chacina, só nos resta tentar transmitir consolo e solidariedade a quem foi atingido mais de perto por esta tragédia que abalou todo o Estado de São Paulo e o Brasil.",66,347,68,1105954794496237569,https://twitter.com/geraldoalckmin/status/1105954794496237569,74215006,2019-03-13 22:12:25+00:00,Wed Mar 13 22:12:25 +0000 2019,,,,
geraldoalckmin,,"Alunos e funcionários fuzilados em uma escola pública na dinâmica cidade de Suzano. É um ato covarde, estúpido, brutal. Uma tristeza imensa, sem explicação, sem o mínimo sentido.",96,1249,122,1105954612052406274,https://twitter.com/geraldoalckmin/status/1105954612052406274,74215006,2019-03-13 22:11:41+00:00,Wed Mar 13 22:11:41 +0000 2019,,,,
geraldoalckmin,,Minha solidariedade com as famílias e com o povo mineiro; nosso pensamento e orações para as vítimas atingidas pela triste tragédia de Brumadinho.,190,2162,208,1088937135472893953,https://twitter.com/geraldoalckmin/status/1088937135472893953,74215006,2019-01-25 23:10:19+00:00,Fri Jan 25 23:10:19 +0000 2019,,,,
geraldoalckmin,,https://www.instagram.com/p/Bp5maB8ATX-/?utm_source=ig_share_sheet&amp;igshid=1pydvg8wb88bv,45,881,246,1060689981704945664,https://twitter.com/geraldoalckmin/status/1060689981704945664,74215006,2018-11-09 00:26:12+00:00,Fri Nov 09 00:26:12 +0000 2018,,,,https://www.instagram.com/p/Bp5maB8ATX-/?utm_source=ig_share_sheet&igshid=1pydvg8wb88bv
geraldoalckmin,,"É pretender substituir a liberdade de Imprensa pelo clientelismo de Imprensa. Alguns fazem críticas aos seus críticos porque não conhecem seus próprios limites. O futuro Presidente vai ter de conviver e de respeitar todos e, em especial, os que a ele dirijam críticas.",2180,10699,1507,1057082754213523461,https://twitter.com/geraldoalckmin/status/1057082754213523461,74215006,2018-10-30 01:32:22+00:00,Tue Oct 30 01:32:22 +0000 2018,,,,
geraldoalckmin,,Os ataques feitos hoje pelo futuro presidente à Folha de São Paulo representam um acinte a toda a Imprensa e a ameaça de cooptar veículos de comunicação pela oferta de dinheiro público é uma ofensa à moralidade e ao jornalismo nacional.,4762,19665,1912,1057082670658805760,https://twitter.com/geraldoalckmin/status/1057082670658805760,74215006,2018-10-30 01:32:02+00:00,Tue Oct 30 01:32:02 +0000 2018,,,,
geraldoalckmin,,Começou mal. A defesa da liberdade ficou no discurso de ontem.,4176,23729,3110,1057082635296690176,https://twitter.com/geraldoalckmin/status/1057082635296690176,74215006,2018-10-30 01:31:54+00:00,Tue Oct 30 01:31:54 +0000 2018,,,,
geraldoalckmin,,A democracia se fortalece a cada voto e em todas as eleições. Felicidade para o povo brasileiro!,88,1103,104,1056715597009092608,https://twitter.com/geraldoalckmin/status/1056715597009092608,74215006,2018-10-29 01:13:25+00:00,Mon Oct 29 01:13:25 +0000 2018,,,,
geraldoalckmin,,"As urnas externaram o desejo sincero do povo por mudanças, pois que todos nós sejamos capazes de bem compreender essa mensagem para conduzirmos a política partidária a um novo patamar, de respeito e participação de outros brasileiros.",76,906,50,1056715536040648704,https://twitter.com/geraldoalckmin/status/1056715536040648704,74215006,2018-10-29 01:13:11+00:00,Mon Oct 29 01:13:11 +0000 2018,,,,
geraldoalckmin,,"Quero cumprimentar, especialmente, os valorosos companheiros João Doria, Eduardo Leite, Reinaldo Azambuja, Antônio Anastasia, Expedito Júnior e José de Anchieta por terem-se empenhado nesta legítima luta em benefício de seus estados e pelo engrandecimento do PSDB e da democracia.",59,584,63,1056715460513841152,https://twitter.com/geraldoalckmin/status/1056715460513841152,74215006,2018-10-29 01:12:53+00:00,Mon Oct 29 01:12:53 +0000 2018,,,,
geraldoalckmin,,"Associo-me a todos os brasileiros na esperança de que a decisão soberana das urnas seja o início de um período de respeito aos valores supremos da nossa Constituição e de renovação do compromisso fundamental de construção de uma sociedade mais livre, justa e solidária.",74,740,31,1056715368046227456,https://twitter.com/geraldoalckmin/status/1056715368046227456,74215006,2018-10-29 01:12:31+00:00,Mon Oct 29 01:12:31 +0000 2018,,,,
geraldoalckmin,,Felicito todos os eleitos e o faço na pessoa do presidente escolhido hoje. Que seja portador de decisões que honrem os deveres do elevado cargo que agora assume. A vida democrática se materializou hoje e elegeu homens e mulheres que haverão de conduzir o Brasil a dias melhores.,549,6587,512,1056715300601765889,https://twitter.com/geraldoalckmin/status/1056715300601765889,74215006,2018-10-29 01:12:15+00:00,Mon Oct 29 01:12:15 +0000 2018,,,,
geraldoalckmin,,"Ouvimos ontem todo o partido e decidimos liberar os militantes e líderes tucanos para que decidam de acordo com a sua consciência, convicção e realidades estaduais. Não apoiaremos nem Haddad, nem Bolsonaro. Apoiaremos sempre o Brasil.",137,1168,978,1050122193689034752,https://twitter.com/geraldoalckmin/status/1050122193689034752,74215006,2018-10-10 20:33:35+00:00,Wed Oct 10 20:33:35 +0000 2018,,,,
geraldoalckmin,,"Percorremos o Brasil inteiro ouvindo e dialogando com a população e as suas mais distintas realidades, portanto, cada voto recebido tem uma responsabilidade, um valor e um carinho enorme. Obrigado pela confiança e o respeito de cada um de vocês. Estamos juntos!",62,656,221,1049323455294951427,https://twitter.com/geraldoalckmin/status/1049323455294951427,74215006,2018-10-08 15:39:41+00:00,Mon Oct 08 15:39:41 +0000 2018,,,,
geraldoalckmin,,"Obrigado a todos que acreditaram em nosso projeto e depositaram nas urnas a esperança e a confiança de um país melhor. Foram mais de 5 milhões de votos. Nosso mais absoluto respeito às urnas, ao resultado das urnas, e à manifestação dos eleitores.",207,2730,702,1049323453277515776,https://twitter.com/geraldoalckmin/status/1049323453277515776,74215006,2018-10-08 15:39:41+00:00,Mon Oct 08 15:39:41 +0000 2018,,,,
geraldoalckmin,,"Com #Geraldo45, o governo federal vai liderar o combate à criminalidade. Conheça suas principais propostas para segurança pública http://alckm.in/planoseguranca e a defesa nacional http://alckm.in/defesanacional. E #Vote45! #EquipeGA #GeraldoPresidente #AnaAméliaVice",42,171,143,1048713009865150468,https://twitter.com/geraldoalckmin/status/1048713009865150468,74215006,2018-10-06 23:14:00+00:00,Sat Oct 06 23:14:00 +0000 2018,#Geraldo45 #Vote45 #EquipeGA #GeraldoPresidente #AnaAm,,,"http://alckm.in/planoseguranca,http://alckm.in/defesanacional"
geraldoalckmin,,Está chegando a hora! Vem com a gente mudar o Brasil: #Vote45! #equipeGA #Geraldo45 #GeraldoPresidente,151,659,420,1048697701565718529,https://twitter.com/geraldoalckmin/status/1048697701565718529,74215006,2018-10-06 22:13:10+00:00,Sat Oct 06 22:13:10 +0000 2018,#Vote45 #equipeGA #Geraldo45 #GeraldoPresidente,,,
geraldoalckmin,,Geraldo Alckmin quer ser presidente para trabalhar pra quem mais precisa. Veja suas propostas! http://alckm.in/propostas. E #Vote45 #GeraldoPresidente! #EquipeGA #AnaAméliaVice #Geraldo45,36,112,32,1048674254164647936,https://twitter.com/geraldoalckmin/status/1048674254164647936,74215006,2018-10-06 20:40:00+00:00,Sat Oct 06 20:40:00 +0000 2018,#Vote45 #GeraldoPresidente #EquipeGA #AnaAm #Geraldo45,,,http://alckm.in/propostas
geraldoalckmin,,#Geraldo45 tem um recado pra você! #GeraldoPresidente #AnaAméliaVice #Vote45,92,332,117,1048665577785626624,https://twitter.com/geraldoalckmin/status/1048665577785626624,74215006,2018-10-06 20:05:31+00:00,Sat Oct 06 20:05:31 +0000 2018,#Geraldo45 #GeraldoPresidente #AnaAm #Vote45,,,
geraldoalckmin,,"Combate à corrupção, reforma política e reforma de Estado. Transparência, corte de desperdícios e maior eficiência no governo. Conheça as propostas de #Geraldo45: http://alckm.in/propostas #equipeGA #GeraldoPresidente",35,89,37,1048656640642170880,https://twitter.com/geraldoalckmin/status/1048656640642170880,74215006,2018-10-06 19:30:00+00:00,Sat Oct 06 19:30:00 +0000 2018,#Geraldo45 #equipeGA #GeraldoPresidente,,,http://alckm.in/propostas
geraldoalckmin,,"Os extremos não ajudam o Brasil a se recuperar e podem gerar ainda mais crise, prejudicando a população que tanto sofreu nos últimos anos. Metade do país não quer nenhum dos dois. Estou suando a camisa para evitar que o Brasil vá para o radicalismo. #Geraldo45 #BrasilSIM",51,161,41,1048650603856121863,https://twitter.com/geraldoalckmin/status/1048650603856121863,74215006,2018-10-06 19:06:01+00:00,Sat Oct 06 19:06:01 +0000 2018,#Geraldo45 #BrasilSIM,,,
geraldoalckmin,,O Brasil tem pressa e não pode errar. Confira alguns dos muitos motivos pelos quais Alckmin merece o seu voto neste dia 7 de outubro. https://www.facebook.com/geraldoalckmin/videos/2117760365151531/ #equipeGA #Geraldo45 #GeraldoPresidente #AnaAméliaVice #Vote45,36,99,25,1048650150170775552,https://twitter.com/geraldoalckmin/status/1048650150170775552,74215006,2018-10-06 19:04:13+00:00,Sat Oct 06 19:04:13 +0000 2018,#equipeGA #Geraldo45 #GeraldoPresidente #AnaAm #Vote45,,,https://www.facebook.com/geraldoalckmin/videos/2117760365151531/
geraldoalckmin,,"Não é hora de ódio. O Brasil não quer seguir o caminho dos radicais, dos extremos. Vote com consciência, responsabilidade e sensibilidade, pensando no futuro do país. #Geraldo45 #Vote45 #BrasilSIM",138,639,768,1048636505768562688,https://twitter.com/geraldoalckmin/status/1048636505768562688,74215006,2018-10-06 18:10:00+00:00,Sat Oct 06 18:10:00 +0000 2018,#Geraldo45 #Vote45 #BrasilSIM,,,
geraldoalckmin,,"Geraldo Alckmin acredita que a educação é o melhor caminho para combater desigualdades. Ele dará prioridade à educação básica, com cuidado especial com a primeira infância. Veja suas propostas! http://alckm.in/planoeduca #equipeGA #Geraldo45 #GeraldoPresidente",33,102,30,1048611339688693760,https://twitter.com/geraldoalckmin/status/1048611339688693760,74215006,2018-10-06 16:30:00+00:00,Sat Oct 06 16:30:00 +0000 2018,#equipeGA #Geraldo45 #GeraldoPresidente,,,http://alckm.in/planoeduca
geraldoalckmin,,"Conheça o plano de governo de Geraldo Alckmin. Ele foi produzido por algumas das pessoas mais preparadas do Brasil e teve sugestões dos quatro cantos do nosso país. Acesse: http://alckm.in/propostas. Amanhã, dia 7 de outubro, vá de #Geraldo45! #Vote45 #EquipeGA",42,131,40,1048607469323337729,https://twitter.com/geraldoalckmin/status/1048607469323337729,74215006,2018-10-06 16:14:37+00:00,Sat Oct 06 16:14:37 +0000 2018,#Geraldo45 #Vote45 #EquipeGA,,,http://alckm.in/propostas
geraldoalckmin,,"Amanhã é o dia da reflexão, da decisão. O grande juiz é o povo. Estamos empatados em 3º lugar e na briga pelo 2º turno. Vamos aguardar o resultado das urnas. Estamos confiantes de que podemos evitar um segundo turno entre dois radicais. #Geraldo45 #Vote45 #BrasilSIM",101,406,307,1048589413712842752,https://twitter.com/geraldoalckmin/status/1048589413712842752,74215006,2018-10-06 15:02:52+00:00,Sat Oct 06 15:02:52 +0000 2018,#Geraldo45 #Vote45 #BrasilSIM,,,
geraldoalckmin,,"Em Bauru, coração do estado de SP, destaquei nosso investimento em saúde. A cidade ganhou uma faculdade de medicina, AME, tem cinco hospitais e rede Lucy Montoro. É isso que queremos levar para o Brasil! Nós vamos abrir 30 mil leitos que estão fechados em todo o país. #Geraldo45",37,120,16,1048589010795421696,https://twitter.com/geraldoalckmin/status/1048589010795421696,74215006,2018-10-06 15:01:16+00:00,Sat Oct 06 15:01:16 +0000 2018,#Geraldo45,,,
geraldoalckmin,,"Geraldo Alckmin deixou a medicina para se dedicar à vida pública, mas manteve seu compromisso com a saúde. Como governador, construiu 24 hospitais em São Paulo. Conheça suas propostas para a área: http://alckm.in/planosaude. E #Vote45! #EquipeGA #GeraldoPresidente #AnaAméliaVice",52,140,36,1048566042807689217,https://twitter.com/geraldoalckmin/status/1048566042807689217,74215006,2018-10-06 13:30:00+00:00,Sat Oct 06 13:30:00 +0000 2018,#Vote45 #EquipeGA #GeraldoPresidente #AnaAm,,,http://alckm.in/planosaude
geraldoalckmin,,Geraldo Alckmin é o homem certo para recuperar a economia brasileira e atrair investimentos para o Brasil. Ele vai trazer de volta a confiança e a geração de empregos. #equipeGA #Geraldo45,73,186,50,1048550942432477185,https://twitter.com/geraldoalckmin/status/1048550942432477185,74215006,2018-10-06 12:30:00+00:00,Sat Oct 06 12:30:00 +0000 2018,#equipeGA #Geraldo45,,,
geraldoalckmin,,Está chegando a hora! Vamos juntos levar Geraldo Alckmin para o 2º turno! Que tal conversar com aquele seu amigo ou amiga que ainda pode mudar de voto? Veja lista com 45 motivos para votar no mais preparado para comandar o Brasil: http://alckm.in/45motivos #equipeGA #Geraldo45,67,186,97,1048543397756243968,https://twitter.com/geraldoalckmin/status/1048543397756243968,74215006,2018-10-06 12:00:01+00:00,Sat Oct 06 12:00:01 +0000 2018,#equipeGA #Geraldo45,,,http://alckm.in/45motivos
geraldoalckmin,,"Não vamos avançar com radicalismos. É hora de experiência e responsabilidade para recuperar a economia, retomar o crescimento e trazer os empregos de volta. #Geraldo45 #GeraldoPresidente #Vote45",97,357,208,1048350873804591104,https://twitter.com/geraldoalckmin/status/1048350873804591104,74215006,2018-10-05 23:15:00+00:00,Fri Oct 05 23:15:00 +0000 2018,#Geraldo45 #GeraldoPresidente #Vote45,,,
geraldoalckmin,,"Nós vamos construir 3 milhões de moradias, gerando 9 milhões de empregos. É casa para quem mais precisa e emprego na veia! E no nosso governo, o salário mínimo vai crescer acima da inflação. #Geraldo45 #Vote45",63,211,98,1048332252734783488,https://twitter.com/geraldoalckmin/status/1048332252734783488,74215006,2018-10-05 22:01:00+00:00,Fri Oct 05 22:01:00 +0000 2018,#Geraldo45 #Vote45,,,
geraldoalckmin,,"O PT criou 43 estatais, incluindo a do trem-bala. Não fizeram trem, ferrovia, nada, mas a estatal existe até hoje. Vou enxugar a máquina, recuperar a confiança e a capacidade de investimento. Assim vamos conseguir o que a população mais quer: empregos. #Geraldo45 #Vote45",85,259,62,1048316900394983424,https://twitter.com/geraldoalckmin/status/1048316900394983424,74215006,2018-10-05 21:00:00+00:00,Fri Oct 05 21:00:00 +0000 2018,#Geraldo45 #Vote45,,,
geraldoalckmin,,Nós vamos resolver a crise e reduzir o Custo Brasil. #Geraldo45 #Vote45,63,181,79,1048300530529980416,https://twitter.com/geraldoalckmin/status/1048300530529980416,74215006,2018-10-05 19:54:57+00:00,Fri Oct 05 19:54:57 +0000 2018,#Geraldo45 #Vote45,,,
geraldoalckmin,,Não queremos a tragédia de um 2º turno entre dois radicais. Nós vamos ao segundo turno e vencemos tanto Bolsonaro quanto o PT do Haddad. Os brasileiros já têm problemas demais. Não podemos ter um presidente que seja mais um problema. Quero ser presidente para trazer soluções!,140,629,613,1048282658642563072,https://twitter.com/geraldoalckmin/status/1048282658642563072,74215006,2018-10-05 18:43:56+00:00,Fri Oct 05 18:43:56 +0000 2018,,,,
geraldoalckmin,,"Nossa Constituição foi um marco importante na redemocratização. Participei como constituinte e sou contra uma nova Constituição, não há necessidade. Enviaremos ao Congresso, logo no início do ano que vem, as reformas política, tributária, previdenciária e de Estado. #Geraldo45",32,99,30,1048282481961656320,https://twitter.com/geraldoalckmin/status/1048282481961656320,74215006,2018-10-05 18:43:14+00:00,Fri Oct 05 18:43:14 +0000 2018,#Geraldo45,,,
geraldoalckmin,,,16,72,18,1048245058460418048,https://twitter.com/geraldoalckmin/status/1048245058460418048,74215006,2018-10-05 16:14:32+00:00,Fri Oct 05 16:14:32 +0000 2018,,,,
geraldoalckmin,,,22,91,12,1048242132933332993,https://twitter.com/geraldoalckmin/status/1048242132933332993,74215006,2018-10-05 16:02:54+00:00,Fri Oct 05 16:02:54 +0000 2018,,,,
geraldoalckmin,,Estamos em frente ao Theatro Municipal! Todos convidados! #equipeGA #Geraldo45 #GeraldoPresidente,33,142,39,1048241771283664901,https://twitter.com/geraldoalckmin/status/1048241771283664901,74215006,2018-10-05 16:01:28+00:00,Fri Oct 05 16:01:28 +0000 2018,#equipeGA #Geraldo45 #GeraldoPresidente,,,
geraldoalckmin,,"Vamos combater os roubos de carga com tecnologia, inteligência e endurecimento das punições para quem vende produtos roubados. Em SP, criamos a Lei do Desmanche e apertamos o cerco contra os receptadores de peças. Assim, reduzimos os roubos de carro e latrocínios. #Geraldo45",55,190,106,1048211243864117248,https://twitter.com/geraldoalckmin/status/1048211243864117248,74215006,2018-10-05 14:00:10+00:00,Fri Oct 05 14:00:10 +0000 2018,#Geraldo45,,,
geraldoalckmin,,"Nós seremos parceiros do empreendedor. Vamos garantir crédito mais fácil e a custo mais baixo, criar programas de capacitação e fazer a economia se recuperar para aumentar poder de compra da população. É esse o caminho para gerar muitos empregos! #Geraldo45",43,142,66,1048208993783562245,https://twitter.com/geraldoalckmin/status/1048208993783562245,74215006,2018-10-05 13:51:13+00:00,Fri Oct 05 13:51:13 +0000 2018,#Geraldo45,,,
geraldoalckmin,,"Muito obrigado a todos que nos acompanharam até tarde. Os próximos dias serão de reflexão e vão decidir o futuro do Brasil. As grandes viradas acontecem no final. Estamos desde o início da campanha defendendo ideias com coerência e, da mesma forma, eu peço o seu voto. #Geraldo45",76,276,59,1048058983834169344,https://twitter.com/geraldoalckmin/status/1048058983834169344,74215006,2018-10-05 03:55:08+00:00,Fri Oct 05 03:55:08 +0000 2018,#Geraldo45,,,
geraldoalckmin,,"Percorri o Brasil inteiro e agradeço o carinho que recebi. Agradeço também, em especial, a duas mulheres: @lualckmin_ e @anaamelialemos. Eu acumulei experiência e espírito público para trabalhar pelo Brasil e peço seu voto para sairmos do radicalismo e do ódio. #DebateNaGlobo",61,195,39,1048057068048015360,https://twitter.com/geraldoalckmin/status/1048057068048015360,74215006,2018-10-05 03:47:31+00:00,Fri Oct 05 03:47:31 +0000 2018,#DebateNaGlobo,@lualckmin_ @anaamelialemos,,
geraldoalckmin,,"Vamos zerar a fila da pré-escola, ampliar as creches e implantar a reforma do ensino médio. Vamos também aumentar a oferta do ensino técnico, para o jovem conseguir um bom emprego! #DebateNaGlobo #Geraldo45",33,80,16,1048052313582133249,https://twitter.com/geraldoalckmin/status/1048052313582133249,74215006,2018-10-05 03:28:38+00:00,Fri Oct 05 03:28:38 +0000 2018,#DebateNaGlobo #Geraldo45,,,
geraldoalckmin,,Vamos levar para o Brasil os bons projetos que deram certo e vão beneficiar a população. #DebateNaGlobo #Geraldo45,36,85,20,1048050982125539329,https://twitter.com/geraldoalckmin/status/1048050982125539329,74215006,2018-10-05 03:23:20+00:00,Fri Oct 05 03:23:20 +0000 2018,#DebateNaGlobo #Geraldo45,,,
geraldoalckmin,,"Só há um caminho: a retomada da economia e do emprego. A questão social envolve muitos aspectos, como a habitação. Nós vamos fazer 3 milhões de moradias e gerar 9 milhões de empregos. #DebateNaGlobo #Geraldo45",42,97,21,1048050082560573440,https://twitter.com/geraldoalckmin/status/1048050082560573440,74215006,2018-10-05 03:19:46+00:00,Fri Oct 05 03:19:46 +0000 2018,#DebateNaGlobo #Geraldo45,,,
geraldoalckmin,,"Essa história de que prender não resolve não é verdade. Tem que prender, sim! Tirar criminoso da rua! #DebateNaGlobo #Geraldo45",59,182,50,1048045410886045696,https://twitter.com/geraldoalckmin/status/1048045410886045696,74215006,2018-10-05 03:01:12+00:00,Fri Oct 05 03:01:12 +0000 2018,#DebateNaGlobo #Geraldo45,,,
geraldoalckmin,,"Conseguimos em São Paulo um resultado importante. Tínhamos 13 mil assassinatos em 2001, reduzimos até chegar em 3.503 no ano passado, queda de 75%. São 10 mil vidas salvas por ano. Vamos levar esse modelo para todo o Brasil. #DebateNaGlobo #Geraldo45",55,113,20,1048045295353905152,https://twitter.com/geraldoalckmin/status/1048045295353905152,74215006,2018-10-05 03:00:44+00:00,Fri Oct 05 03:00:44 +0000 2018,#DebateNaGlobo #Geraldo45,,,
geraldoalckmin,,"Quero falar com você que nos acompanha até essa hora nesse importante debate. O Brasil já tem problemas demais, os brasileiros ja têm problemas demais. Não podemos ter um presidente que seja também um problema. Precisamos de alguém que traga soluções. #DebateNaGlobo #Geraldo45",48,122,15,1048044225626079233,https://twitter.com/geraldoalckmin/status/1048044225626079233,74215006,2018-10-05 02:56:29+00:00,Fri Oct 05 02:56:29 +0000 2018,#DebateNaGlobo #Geraldo45,,,
geraldoalckmin,,"O caminho também não é o radical de direita, que não tem a menor sensibilidade com as mulheres, que não respeita os trabalhadores que sustentam esse país, que quer criar imposto novo. Precisamos de uma reflexão: não podemos ir para esse 2º turno de extremos. #DebateNaGlobo",93,423,62,1048044148471812096,https://twitter.com/geraldoalckmin/status/1048044148471812096,74215006,2018-10-05 02:56:11+00:00,Fri Oct 05 02:56:11 +0000 2018,#DebateNaGlobo,,,
geraldoalckmin,,"Já tivemos a experiência do PT e vimos o resultado: 13 milhões de desempregados, criminalidade nas alturas, saúde deteriorada, contas públicas quebradas e empresas fechadas. E eles nunca assumem a responsabilidade. #DebateNaGlobo #Geraldo45",53,134,24,1048043794384478208,https://twitter.com/geraldoalckmin/status/1048043794384478208,74215006,2018-10-05 02:54:46+00:00,Fri Oct 05 02:54:46 +0000 2018,#DebateNaGlobo #Geraldo45,,,
geraldoalckmin,,"Eu pretendo desenvolver um grande programa de obras, gerando muitos empregos. Vamos trazer investimento privado para se somar ao investimento público em transportes, fazendo hidrovias, ferrovias, metrô e trens. #DebateNaGlobo #Geraldo45",62,168,35,1048033012301139968,https://twitter.com/geraldoalckmin/status/1048033012301139968,74215006,2018-10-05 02:11:56+00:00,Fri Oct 05 02:11:56 +0000 2018,#DebateNaGlobo #Geraldo45,,,
geraldoalckmin,,"Eu defendo a reforma tributária. Temos impostos demais! E o Brasil ficou caro. Você que compra um produto aqui paga muito mais do que em outros países. Para reduzir o Custo Brasil, não podemos eleger nem PT nem Bolsonaro. #DebateNaGlobo #Geraldo45",42,100,17,1048029304129540098,https://twitter.com/geraldoalckmin/status/1048029304129540098,74215006,2018-10-05 01:57:12+00:00,Fri Oct 05 01:57:12 +0000 2018,#DebateNaGlobo #Geraldo45,,,
geraldoalckmin,,"Temos 143 empresas estatais, 43 delas criadas pelo PT. Até a do Trem Bala! Não fizeram trem, mas existe a estatal. Vou fazer uma reforma de Estado, como fiz em SP. O Brasil inteiro teve crise, mas São Paulo fez superávit reduzindo impostos em quase todas as áreas. #DebateNaGlobo",52,175,27,1048028092042825728,https://twitter.com/geraldoalckmin/status/1048028092042825728,74215006,2018-10-05 01:52:23+00:00,Fri Oct 05 01:52:23 +0000 2018,#DebateNaGlobo,,,
geraldoalckmin,,O Temer é responsabilidade do PT. Eu não votei no Temer. Foi o PT que escolheu Temer duas vezes e agora não assume a responsabilidade! #DebateNaGlobo #Geraldo45,65,202,29,1048025061226172417,https://twitter.com/geraldoalckmin/status/1048025061226172417,74215006,2018-10-05 01:40:20+00:00,Fri Oct 05 01:40:20 +0000 2018,#DebateNaGlobo #Geraldo45,,,
geraldoalckmin,,"O PT criou 43 estatais, incluindo a TV do Lula, que gasta R$2 bilhões. A Santa Casa do Rio de Janeiro está fechada por causa de R$200 milhões. Eu vou enxugar a máquina, cortar desperdícios e trazer investimentos. O que a população quer é emprego. #DebateNaGlobo #Geraldo45",93,286,41,1048024183962292224,https://twitter.com/geraldoalckmin/status/1048024183962292224,74215006,2018-10-05 01:36:51+00:00,Fri Oct 05 01:36:51 +0000 2018,#DebateNaGlobo #Geraldo45,,,
geraldoalckmin,,Boulos e PT defendem o corporativismo. Tínhamos 17 mil sindicatos mamando no imposto sindical! #DebateNaGlobo #Geraldo45,83,260,36,1048023921839284224,https://twitter.com/geraldoalckmin/status/1048023921839284224,74215006,2018-10-05 01:35:48+00:00,Fri Oct 05 01:35:48 +0000 2018,#DebateNaGlobo #Geraldo45,,,
geraldoalckmin,,O Brasil não vai voltar a crescer com a irresponsabilidade do PT. Nem PT nem Bolsonaro vão recuperar o país! #DebateNaGlobo #Geraldo45,86,268,142,1048020648361115648,https://twitter.com/geraldoalckmin/status/1048020648361115648,74215006,2018-10-05 01:22:48+00:00,Fri Oct 05 01:22:48 +0000 2018,#DebateNaGlobo #Geraldo45,,,
geraldoalckmin,,O PT terceiriza responsabilidades. O PSDB não tem culpa do que aconteceu. Quem escolheu o Temer foi o PT. Quem quebrou o Brasil foi o PT. Eles ganharam eleição dando golpe no eleitor. #DebateNaGlobo #Geraldo45,88,263,65,1048020125952233472,https://twitter.com/geraldoalckmin/status/1048020125952233472,74215006,2018-10-05 01:20:43+00:00,Fri Oct 05 01:20:43 +0000 2018,#DebateNaGlobo #Geraldo45,,,
geraldoalckmin,,Vivemos o resultado de um grande equívoco de natureza econômica. O PT gastou mais do que arrecadou e por isso temos 13 milhões desempregados. #DebateNaGlobo #Geraldo45,82,254,68,1048019563055665153,https://twitter.com/geraldoalckmin/status/1048019563055665153,74215006,2018-10-05 01:18:29+00:00,Fri Oct 05 01:18:29 +0000 2018,#DebateNaGlobo #Geraldo45,,,
geraldoalckmin,,É daqui a pouco! #DebateNaGlobo às 22h. Não perca! Encontro fundamental para a definição do voto nesta reta final. #equipeGA #Geraldo45 #GeraldoPresidente #BrasilSIM,53,215,179,1047992261034692609,https://twitter.com/geraldoalckmin/status/1047992261034692609,74215006,2018-10-04 23:30:00+00:00,Thu Oct 04 23:30:00 +0000 2018,#DebateNaGlobo #equipeGA #Geraldo45 #GeraldoPresidente #BrasilSIM,,,
geraldoalckmin,,"Somente com trabalho sério e experiência é que vamos criar um Brasil mais justo. Um país com crescimento, oportunidades e empregos para brasileiras e brasileiros. Vamos juntos! #equipeGA #Geraldo45 #GeraldoPresidente #AnaAméliaVice #BrasilSIM",89,241,71,1047969615186341888,https://twitter.com/geraldoalckmin/status/1047969615186341888,74215006,2018-10-04 22:00:01+00:00,Thu Oct 04 22:00:01 +0000 2018,#equipeGA #Geraldo45 #GeraldoPresidente #AnaAm #BrasilSIM,,,
geraldoalckmin,,"Muita gente não quer mais o PT. Outros não gostam do Bolsonaro. Os dois lados estão certos: Bolsonaro e Haddad são uma ameaça ao nosso futuro. Chega de ódio, brigas e corrupção. Vote #Geraldo45 por um Brasil com emprego e oportunidades para todos. #EquipeGA #GeraldoPresidente",108,308,263,1047947663801536513,https://twitter.com/geraldoalckmin/status/1047947663801536513,74215006,2018-10-04 20:32:47+00:00,Thu Oct 04 20:32:47 +0000 2018,#Geraldo45 #EquipeGA #GeraldoPresidente,,,
geraldoalckmin,,"#Geraldo45 sempre investiu muito em saúde. Como governador, construiu 24 novos hospitais em São Paulo, além de reformar e ampliar outros 54. Ele também entregou 23 Ambulatórios Médicos de Especialidades. Com #GeraldoPresidente, a saúde estará em ótimas mãos! #EquipeGA #BrasilSIM",38,99,40,1047919921747955712,https://twitter.com/geraldoalckmin/status/1047919921747955712,74215006,2018-10-04 18:42:33+00:00,Thu Oct 04 18:42:33 +0000 2018,#Geraldo45 #GeraldoPresidente #EquipeGA #BrasilSIM,,,
geraldoalckmin,,"Meu saudoso pai era franciscano. Carrego comigo versos preciosos da oração de São Francisco de Assis: Senhor, fazei-me um instrumento de Vossa paz. Onde houver ódio, que eu leve o amor. Onde houver ofensa, que eu leve o perdão. Onde houver discórdia, que eu leve a união.",136,664,411,1047905480180469760,https://twitter.com/geraldoalckmin/status/1047905480180469760,74215006,2018-10-04 17:45:10+00:00,Thu Oct 04 17:45:10 +0000 2018,,,,
